timestamp,elapsed_s,drone_id,latitude,longitude,altitude_m,x_m,y_m,z_m,velocity_m_s,battery_percent,mode,status,armed,peer_positions_sent,recent_lora_packets,rssi_to_drone1_dbm,rssi_to_drone2_dbm,rssi_to_drone3_dbm,snr_to_drone1_db,snr_to_drone2_db,snr_to_drone3_db,link_status_to_drone1,link_status_to_drone2,link_status_to_drone3
1788859789.164,52.9,3,47.39896420,8.54856510,17.916,110.535,165.855,17.856,11.975,51.0,LOITER,active,1,1,344,-71.551,-70.186,,48.449,49.814,,received,received,
1788859790.167,53.9,1,47.39907020,8.54384320,7.987,122.257,-159.717,7.987,11.965,51.0,LOITER,active,1,1,351,,-71.906,-71.724,,48.094,48.276,,dropped,dropped
1788859790.167,53.9,2,47.39644140,8.54676500,12.978,-169.079,44.882,12.978,11.954,51.0,LOITER,active,1,1,351,-71.906,,-70.395,48.094,,49.605,received,,received
1788859790.167,53.9,3,47.39898380,8.54860230,17.914,112.712,168.650,17.854,11.974,51.0,LOITER,active,1,1,351,-71.724,-70.395,,48.276,49.605,,received,received,
1788859791.172,54.9,1,47.39909240,8.54380960,7.981,124.727,-162.241,7.981,11.965,51.0,LOITER,active,1,1,357,,-72.113,-71.887,,47.887,48.113,,received,received
1788859791.172,54.9,2,47.39641170,8.54678200,12.981,-173.534,46.615,12.917,11.958,51.0,LOITER,active,1,1,357,-72.113,,-70.589,47.887,,49.411,received,,received
1788859791.172,54.9,3,47.39901030,8.54865240,17.912,114.949,171.519,17.912,11.975,50.0,LOITER,active,1,1,357,-71.887,-70.589,,48.113,49.411,,received,received,
1788859792.192,55.9,1,47.39910740,8.54378690,7.979,126.392,-163.953,7.979,11.967,50.0,LOITER,active,1,1,363,,-72.265,-72.007,,47.735,47.993,,received,received
1788859792.192,55.9,2,47.39639160,8.54679350,12.983,-175.765,47.482,12.920,11.962,51.0,LOITER,active,1,1,363,-72.265,,-70.733,47.735,,49.267,received,,received
1788859792.192,55.9,3,47.39902360,8.54867740,17.913,117.138,174.308,17.853,11.978,50.0,LOITER,active,1,1,363,-72.007,-70.733,,47.993,49.267,,received,received,
1788859793.200,56.9,1,47.39913730,8.54374120,7.980,129.723,-167.388,7.980,11.974,51.0,LOITER,active,1,1,369,,-72.489,-72.185,,47.511,47.815,,received,received
1788859793.200,56.9,2,47.39635150,8.54681640,12.988,-180.227,49.206,12.924,11.964,51.0,LOITER,active,1,1,369,-72.489,,-70.944,47.511,,49.056,received,,received
1788859793.200,56.9,3,47.39904390,8.54871540,17.913,119.394,177.166,17.854,11.982,51.0,LOITER,active,1,1,369,-72.185,-70.944,,47.815,49.056,,received,received,
1788859794.247,58.0,1,47.39916730,8.54369570,7.989,133.061,-170.818,7.989,11.976,51.0,LOITER,active,1,1,377,,-72.732,-72.379,,47.268,47.621,,received,received
1788859794.247,58.0,2,47.39631140,8.54683950,12.988,-184.688,50.941,12.924,11.969,51.0,LOITER,active,1,1,377,-72.732,,-71.175,47.268,,48.825,received,,received
1788859794.247,58.0,3,47.39907700,8.54877750,17.912,122.367,180.931,17.912,11.988,51.0,LOITER,active,1,1,377,-72.379,-71.175,,47.621,48.825,,dropped,received,
1788859795.248,59.0,1,47.39919730,8.54365010,7.991,136.390,-174.249,7.991,11.973,51.0,LOITER,active,1,1,387,,-72.954,-72.562,,47.046,47.438,,received,received
1788859795.248,59.0,2,47.39628090,8.54685710,12.982,-187.992,52.229,12.919,11.974,51.0,LOITER,active,1,1,387,-72.954,,-71.385,47.046,,48.615,received,,received
1788859795.248,59.0,3,47.39909730,8.54881550,17.915,125.331,184.699,17.855,11.989,51.0,LOITER,active,1,1,387,-72.562,-71.385,,47.438,48.615,,received,dropped,
1788859796.299,60.0,1,47.39921220,8.54362720,7.992,138.049,-175.968,7.992,11.973,51.0,LOITER,active,1,1,393,,-73.076,-72.656,,46.924,47.344,,received,received
1788859796.299,60.0,2,47.39626080,8.54686860,12.980,-190.226,53.097,12.916,11.976,51.0,LOITER,active,1,1,393,-73.076,,-71.500,46.924,,48.500,received,,received
1788859796.299,60.0,3,47.39911060,8.54884050,17.920,126.811,186.583,17.860,11.989,51.0,LOITER,active,1,1,393,-72.656,-71.500,,47.344,48.500,,received,received,
1788859797.326,61.1,1,47.39924210,8.54358160,7.992,141.375,-179.405,7.992,11.978,51.0,LOITER,active,1,1,399,,-73.317,-72.848,,46.683,47.152,,received,received
1788859797.326,61.1,2,47.39621100,8.54689700,12.985,-195.845,55.272,12.921,11.972,51.0,LOITER,active,1,1,399,-73.317,,-71.729,46.683,,48.271,received,,received
1788859797.326,61.1,3,47.39914350,8.54890250,17.930,130.473,191.247,17.870,11.981,50.0,LOITER,active,1,1,399,-72.848,-71.729,,47.152,48.271,,received,received,
1788859798.332,62.1,1,47.39927230,8.54353640,7.988,144.737,-182.806,7.988,11.978,50.0,LOITER,active,1,1,407,,-73.542,-73.029,,46.458,46.971,,dropped,received
1788859798.332,62.1,2,47.39617110,8.54692030,12.988,-200.291,57.025,12.925,11.972,51.0,LOITER,active,1,1,407,-73.542,,-71.942,46.458,,48.058,received,,received
1788859798.332,62.1,3,47.39917020,8.54895230,17.938,133.439,194.994,17.878,11.979,50.0,LOITER,active,1,1,407,-73.029,-71.942,,46.971,48.058,,received,received,
1788859799.332,63.1,1,47.39931040,8.54347970,7.983,148.973,-187.070,7.983,11.970,51.0,LOITER,active,1,1,413,,-73.790,-73.235,,46.210,46.765,,received,received
1788859799.332,63.1,2,47.39613110,8.54694370,12.988,-204.740,58.789,12.925,11.978,51.0,LOITER,active,1,1,413,-73.790,,-72.178,46.210,,47.822,received,,received
1788859799.332,63.1,3,47.39919690,8.54900220,17.944,136.408,198.749,17.884,11.985,51.0,LOITER,active,1,1,413,-73.235,-72.178,,46.765,47.822,,received,received,
1788859800.333,64.1,1,47.39933270,8.54344640,7.980,151.451,-189.580,7.980,11.970,51.0,LOITER,active,1,1,421,,-74.005,-73.409,,45.995,46.591,,received,received
1788859800.333,64.1,2,47.39609100,8.54696710,12.995,-209.196,60.547,12.931,11.982,51.0,LOITER,active,1,1,421,-74.005,,-72.382,45.995,,47.618,received,,dropped
1788859800.333,64.1,3,47.39922350,8.54905210,17.942,139.373,202.509,17.882,11.987,51.0,LOITER,active,1,1,421,-73.409,-72.382,,46.591,47.618,,received,received,
1788859801.337,65.1,1,47.39937060,8.54338940,7.981,155.663,-193.869,7.981,11.975,51.0,LOITER,active,1,1,427,,-74.244,-73.604,,45.756,46.396,,received,received
1788859801.337,65.1,2,47.39604050,8.54699630,12.998,-214.724,62.714,12.934,11.982,51.0,LOITER,active,1,1,427,-74.244,,-72.611,45.756,,47.389,received,,received
1788859801.337,65.1,3,47.39925720,8.54911500,17.943,142.343,206.264,17.943,11.987,51.0,LOITER,active,1,1,427,-73.604,-72.611,,46.396,47.389,,received,received,
1788859802.387,66.1,1,47.39940800,8.54333320,7.984,159.822,-198.095,7.984,11.983,50.0,LOITER,active,1,1,434,,-74.477,-73.789,,45.523,46.211,,dropped,dropped
1788859802.387,66.1,2,47.39600040,8.54701960,12.997,-219.179,64.467,12.933,11.983,51.0,LOITER,active,1,1,434,-74.477,,-72.832,45.523,,47.168,received,,received
1788859802.387,66.1,3,47.39928400,8.54916470,17.942,146.092,210.978,17.882,11.984,50.0,LOITER,active,1,1,434,-73.789,-72.832,,46.211,47.168,,received,received,
1788859803.441,67.2,1,47.39943820,8.54328790,7.984,163.183,-201.505,7.984,11.985,51.0,LOITER,active,1,1,440,,-74.708,-73.980,,45.292,46.020,,received,received
1788859803.441,67.2,2,47.39595080,8.54704870,12.994,-224.782,66.691,12.930,11.983,51.0,LOITER,active,1,1,440,-74.708,,-73.053,45.292,,46.947,received,,received
1788859803.441,67.2,3,47.39931720,8.54922630,17.937,149.792,215.615,17.877,11.986,51.0,LOITER,active,1,1,440,-73.980,-73.053,,46.020,46.947,,received,received,
1788859804.487,68.2,1,47.39947630,8.54323090,7.985,167.419,-205.800,7.985,11.987,51.0,LOITER,active,1,1,448,,-74.934,-74.165,,45.066,45.835,,received,received
1788859804.487,68.2,2,47.39590050,8.54707830,12.984,-230.282,68.885,12.920,11.979,51.0,LOITER,active,1,1,448,-74.934,,-73.268,45.066,,46.732,dropped,,received
1788859804.487,68.2,3,47.39935100,8.54928900,17.932,153.549,220.339,17.872,11.990,51.0,LOITER,active,1,1,448,-74.165,-73.268,,45.835,46.732,,received,received,
1788859805.493,69.2,1,47.39951380,8.54317450,7.984,171.582,-210.041,7.984,11.993,51.0,LOITER,active,1,1,454,,-75.159,-74.353,,44.841,45.647,,received,received
1788859805.493,69.2,2,47.39586060,8.54710170,12.976,-234.728,70.647,12.912,11.984,51.0,LOITER,active,1,1,454,-75.159,,-73.480,44.841,,46.520,received,,received
1788859805.493,69.2,3,47.39937770,8.54933900,17.936,156.521,224.096,17.876,11.990,51.0,LOITER,active,1,1,454,-74.353,-73.480,,45.647,46.520,,received,received,
1788859806.540,70.3,1,47.39954400,8.54312920,7.982,174.945,-213.448,7.982,11.991,51.0,LOITER,active,1,1,462,,-75.377,-74.533,,44.623,45.467,,received,received
1788859806.540,70.3,2,47.39581090,8.54713060,12.972,-240.338,72.858,12.909,11.987,51.0,LOITER,active,1,1,462,-75.377,,-73.688,44.623,,46.312,received,,dropped
1788859806.540,70.3,3,47.39941090,8.54940090,17.945,160.211,228.756,17.885,11.994,50.0,LOITER,active,1,1,462,-74.533,-73.688,,45.467,46.312,,received,received,
1788859807.596,71.3,1,47.39958220,8.54307240,7.987,179.193,-217.725,7.987,11.988,51.0,LOITER,active,1,1,470,,-75.598,-74.721,,44.402,45.279,,received,received
1788859807.596,71.3,2,47.39576050,8.54716010,12.970,-245.856,75.043,12.906,11.989,51.0,LOITER,active,1,1,470,-75.598,,-73.906,44.402,,46.094,received,,received
1788859807.596,71.3,3,47.39944460,8.54946380,17.952,163.956,233.493,17.892,11.993,51.0,LOITER,active,1,1,470,-74.721,-73.906,,45.279,46.094,,received,dropped,
1788859808.648,72.4,1,47.39961970,8.54301650,7.982,183.363,-221.937,7.982,11.984,51.0,LOITER,active,1,1,478,,-75.809,-74.893,,44.191,45.107,,received,dropped
1788859808.648,72.4,2,47.39571070,8.54718910,12.974,-251.485,77.263,12.910,12.000,51.0,LOITER,active,1,1,478,-75.809,,-74.108,44.191,,45.892,received,,received
1788859808.648,72.4,3,47.39947780,8.54952580,17.954,166.928,237.255,17.954,11.994,51.0,LOITER,active,1,1,478,-74.893,-74.108,,45.107,45.892,,received,received,
1788859809.699,73.4,1,47.39965780,8.54295970,7.979,187.596,-226.211,7.979,11.981,51.0,LOITER,active,1,1,484,,-76.021,-75.071,,43.979,44.929,,received,received
1788859809.699,73.4,2,47.39566000,8.54721850,12.983,-255.955,79.017,12.983,11.999,51.0,LOITER,active,1,1,484,-76.021,,-74.313,43.979,,45.687,received,,received
1788859809.699,73.4,3,47.39950460,8.54957590,17.954,170.622,241.929,17.894,12.003,51.0,LOITER,active,1,1,484,-75.071,-74.313,,44.929,45.687,,received,received,
1788859810.748,74.5,1,47.39969520,8.54290360,7.983,191.754,-230.433,7.983,11.987,51.0,LOITER,active,1,1,493,,-76.238,-75.255,,43.762,44.745,,received,received
1788859810.748,74.5,2,47.39561020,8.54724730,12.989,-262.656,81.640,12.925,11.995,51.0,LOITER,active,1,1,493,-76.238,,-74.523,43.762,,45.477,dropped,,dropped
1788859810.748,74.5,3,47.39954480,8.54965100,17.958,174.381,246.677,17.958,12.002,50.0,LOITER,active,1,1,493,-75.255,-74.523,,44.745,45.477,,received,received,
1788859811.788,75.5,1,47.39973310,8.54284650,7.990,195.973,-234.727,7.990,11.985,51.0,LOITER,active,1,1,499,,-76.454,-75.441,,43.546,44.559,,received,received
1788859811.788,75.5,2,47.39555970,8.54727670,12.988,-268.180,83.814,12.924,11.990,51.0,LOITER,active,1,1,499,-76.454,,-74.732,43.546,,45.268,received,,received
1788859811.788,75.5,3,47.39957860,8.54971380,17.960,178.855,252.307,17.900,11.994,51.0,LOITER,active,1,1,499,-75.441,-74.732,,44.559,45.268,,received,received,
1788859812.838,76.6,1,47.39977050,8.54279040,7.990,200.130,-238.948,7.990,11.986,51.0,LOITER,active,1,1,505,,-76.659,-75.612,,43.341,44.388,,received,received
1788859812.838,76.6,2,47.39551010,8.54730560,12.986,-273.792,86.029,12.922,11.991,51.0,LOITER,active,1,1,505,-76.659,,-74.927,43.341,,45.073,received,,received
1788859812.838,76.6,3,47.39961180,8.54977540,17.955,182.552,256.945,17.895,11.990,51.0,LOITER,active,1,1,505,-75.612,-74.927,,44.388,45.073,,received,received,
1788859813.883,77.6,1,47.39980850,8.54273340,7.991,204.354,-243.244,7.991,11.991,51.0,LOITER,active,1,1,515,,-76.848,-75.775,,43.152,44.225,,received,received
1788859813.883,77.6,2,47.39547000,8.54732880,12.983,-278.246,87.778,12.919,11.990,51.0,LOITER,active,1,1,515,-76.848,,-75.113,43.152,,44.887,dropped,,dropped
1788859813.883,77.6,3,47.39963860,8.54982520,17.957,185.532,260.692,17.897,11.992,51.0,LOITER,active,1,1,515,-75.775,-75.113,,44.225,44.887,,dropped,received,
1788859814.934,78.7,1,47.39984590,8.54267730,7.988,208.517,-247.466,7.988,11.992,51.0,LOITER,active,1,1,524,,-77.035,-75.930,,42.965,44.070,,received,received
1788859814.934,78.7,2,47.39541950,8.54735820,12.984,-283.772,89.949,12.920,11.991,51.0,LOITER,active,1,1,524,-77.035,,-75.294,42.965,,44.706,received,,received
1788859814.934,78.7,3,47.39967240,8.54988800,17.960,189.285,265.422,17.900,11.997,50.0,LOITER,active,1,1,524,-75.930,-75.294,,44.070,44.706,,received,dropped,
1788859815.986,79.7,1,47.39987610,8.54263200,7.982,211.874,-250.872,7.982,11.993,50.0,LOITER,active,1,1,530,,-77.218,-76.088,,42.782,43.912,,received,received
1788859815.986,79.7,2,47.39536980,8.54738720,12.991,-289.384,92.170,12.927,11.993,51.0,LOITER,active,1,1,530,-77.218,,-75.469,42.782,,44.531,received,,received
1788859815.986,79.7,3,47.39969920,8.54993790,17.962,192.264,269.177,17.902,11.998,50.0,LOITER,active,1,1,530,-76.088,-75.469,,43.912,44.531,,received,received,
1788859817.046,80.8,1,47.39990630,8.54258680,7.983,215.230,-254.272,7.983,11.986,51.0,LOITER,active,1,1,536,,-77.392,-76.236,,42.608,43.764,,received,received
1788859817.046,80.8,2,47.39532990,8.54741080,12.997,-293.824,93.944,12.934,11.982,51.0,LOITER,active,1,1,536,-77.392,,-75.640,42.608,,44.360,received,,received
1788859817.046,80.8,3,47.39973230,8.54999980,17.967,195.947,273.834,17.907,11.985,51.0,LOITER,active,1,1,536,-76.236,-75.640,,43.764,44.360,,received,received,
1788859818.056,81.8,1,47.39993610,8.54254200,7.983,218.550,-257.646,7.983,11.672,51.0,LOITER,active,1,1,542,,-77.498,-76.327,,42.502,43.673,,received,received
1788859818.056,81.8,2,47.39529970,8.54742850,12.993,-297.092,95.240,12.929,11.796,51.0,LOITER,active,1,1,542,-77.498,,-75.742,42.502,,44.258,received,,received
1788859818.056,81.8,3,47.39975240,8.55003740,17.965,198.185,276.665,17.905,11.747,51.0,LOITER,active,1,1,542,-76.327,-75.742,,43.673,44.258,,received,received,
1788859819.106,82.8,1,47.39997010,8.54249050,8.001,222.329,-261.518,8.001,9.902,51.0,LOITER,active,1,1,550,,-77.674,-76.480,,42.326,43.520,,dropped,received
1788859819.106,82.8,2,47.39525290,8.54745410,12.982,-302.369,97.189,12.919,10.537,51.0,LOITER,active,1,1,550,-77.674,,-75.914,42.326,,44.086,received,,received
1788859819.106,82.8,3,47.39978240,8.55009470,17.972,201.512,280.965,17.912,10.193,51.0,LOITER,active,1,1,550,-76.480,-75.914,,43.520,44.086,,received,received,
1788859820.160,83.9,1,47.39999150,8.54245790,7.991,224.709,-263.976,7.991,7.913,50.0,LOITER,active,1,1,556,,-77.800,-76.588,,42.200,43.412,,received,received
1788859820.160,83.9,2,47.39521250,8.54747460,12.976,-306.766,98.699,12.912,8.673,51.0,LOITER,active,1,1,556,-77.800,,-76.040,42.200,,43.960,received,,received
1788859820.160,83.9,3,47.39980700,8.55014100,17.957,204.229,284.434,17.897,7.921,50.0,LOITER,active,1,1,556,-76.588,-76.040,,43.412,43.960,,received,received,
1788859821.203,84.9,1,47.40001430,8.54242240,7.983,227.245,-266.651,7.983,5.124,51.0,LOITER,active,1,1,562,,-77.911,-76.678,,42.089,43.322,,received,received
1788859821.203,84.9,2,47.39518040,8.54749040,12.977,-310.368,99.905,12.913,6.892,51.0,LOITER,active,1,1,562,-77.911,,-76.154,42.089,,43.846,received,,received
1788859821.203,84.9,3,47.39982600,8.55017430,17.958,206.336,286.929,17.899,5.855,51.0,LOITER,active,1,1,562,-76.678,-76.154,,43.322,43.846,,received,received,
1788859822.255,86.0,1,47.40002630,8.54240350,8.003,228.574,-268.073,8.003,3.090,51.0,LOITER,active,1,1,569,,-77.996,-76.744,,42.004,43.256,,received,received
1788859822.255,86.0,2,47.39515020,8.54750490,12.990,-313.199,100.821,12.990,5.312,51.0,LOITER,active,1,1,569,-77.996,,-76.244,42.004,,43.756,received,,received
1788859822.255,86.0,3,47.39984010,8.55019860,17.974,207.891,288.746,17.914,3.941,51.0,LOITER,active,1,1,569,-76.744,-76.244,,43.256,43.756,,dropped,dropped,
