time,uav_id,role,x,y,z,latitude,longitude,altitude,velocity,battery,mode,status,armed
1788860003.954,3,Designator,39.575,72.825,17.658,47.39832560,8.54732800,17.693,12.075,62.0,LOITER,active,1
1788860005.011,1,Scout,44.011,-75.306,7.974,47.39836690,8.54496360,7.974,12.044,60.0,LOITER,active,1
1788860005.011,2,Relay,-65.284,6.325,13.049,47.39738300,8.54624830,13.049,9.209,60.0,LOITER,active,1
1788860005.011,3,Designator,43.132,77.649,17.662,47.39835760,8.54739220,17.697,11.830,61.0,LOITER,active,1
1788860006.050,1,Scout,47.814,-79.730,7.970,47.39840110,8.54490490,7.970,11.778,60.0,LOITER,active,1
1788860006.050,2,Relay,-69.788,8.327,12.959,47.39735070,8.54626990,13.039,10.392,60.0,LOITER,active,1
1788860006.050,3,Designator,45.883,81.432,17.681,47.39838230,8.54744240,17.715,11.771,61.0,LOITER,active,1
1788860007.096,1,Scout,50.879,-83.236,7.976,47.39842870,8.54485830,7.976,11.751,58.0,LOITER,active,1
1788860007.096,2,Relay,-73.878,9.887,13.030,47.39730550,8.54629560,13.030,11.370,59.0,LOITER,active,1
1788860007.096,3,Designator,48.651,85.210,17.728,47.39841320,8.54750470,17.728,11.790,59.0,LOITER,active,1
1788860008.139,1,Scout,53.997,-86.718,7.970,47.39845670,8.54481210,7.970,11.784,58.0,LOITER,active,1
1788860008.139,2,Relay,-78.283,11.453,12.991,47.39726590,8.54631640,12.991,11.968,59.0,LOITER,active,1
1788860008.139,3,Designator,52.140,89.896,17.704,47.39843860,8.54755490,17.738,11.828,59.0,LOITER,active,1
1788860009.190,1,Scout,57.985,-91.113,7.965,47.39849260,8.54475370,7.965,11.832,56.0,LOITER,active,1
1788860009.190,2,Relay,-82.733,13.025,12.961,47.39722590,8.54633730,12.961,11.913,59.0,LOITER,active,1
1788860009.190,3,Designator,54.999,93.665,17.715,47.39846430,8.54760500,17.750,11.851,58.0,LOITER,active,1
1788860010.220,1,Scout,61.185,-94.617,7.973,47.39852140,8.54470710,7.973,11.864,56.0,LOITER,active,1
1788860010.220,2,Relay,-88.184,15.020,12.953,47.39717690,8.54636380,12.953,11.707,57.0,LOITER,active,1
1788860010.220,3,Designator,57.874,97.432,17.724,47.39849010,8.54765500,17.758,11.867,58.0,LOITER,active,1
