timestamp,sender,receiver,sender_x,sender_y,sender_z,receiver_x,receiver_y,receiver_z,distance,RSSI,SNR,LOS,building_obstacles,terrain_blocked,packet_status,drop_reason,latency_ms,packet_id,source,destination,hop_count,TTL
1788859926.547,2,3,-0.003,-0.006,-0.063,14.962,-0.029,0.034,14.965,-39.293,80.707,1,,0,dropped,channel_loss,405.335,ccdd11f1-2ff1-4955-b956-6ddcd0a7ed4a,2,3,0,3
1788859926.547,2,1,-0.003,-0.006,-0.063,-14.991,-0.006,-0.045,14.988,-39.308,80.692,1,,0,received,,396.086,ccdd11f1-2ff1-4955-b956-6ddcd0a7ed4a,2,3,1,2
1788859926.547,1,3,-14.991,-0.006,-0.045,14.962,-0.029,0.034,29.953,-46.375,73.625,1,,0,received,,407.693,ccdd11f1-2ff1-4955-b956-6ddcd0a7ed4a,2,3,2,1
1788859926.548,3,1,14.962,-0.029,0.034,-14.991,-0.006,-0.045,29.953,-46.375,73.625,1,,0,received,,403.587,1c429313-478c-4faa-8eb0-c4b7cd12c368,3,1,0,3
1788859926.548,3,2,14.962,-0.029,0.034,-0.003,-0.006,-0.063,14.965,-39.293,80.707,1,,0,received,,402.776,010759f6-c7f8-4898-ab46-db8e4d4e1ec9,3,2,0,3
1788859927.579,1,2,-14.983,0.005,-0.043,-0.003,0.005,-0.066,14.980,-39.303,80.697,1,,0,dropped,channel_loss,405.726,b0a8b46b-c8fa-4b35-a8ae-eeddb6df8a81,1,2,0,3
1788859927.579,1,3,-14.983,0.005,-0.043,14.962,-0.040,0.064,29.945,-46.372,73.628,1,,0,dropped,channel_loss,412.360,b0a8b46b-c8fa-4b35-a8ae-eeddb6df8a81,1,2,1,2
1788859927.580,1,3,-14.983,0.005,-0.043,14.962,-0.040,0.064,29.945,-46.372,73.628,1,,0,received,,409.559,827751f9-8692-47b9-8484-772a59dbdc12,1,3,0,3
1788859927.580,2,1,-0.003,0.005,-0.066,-14.983,0.005,-0.043,14.980,-39.303,80.697,1,,0,received,,405.883,be27c8d9-e455-41aa-b425-409764fa7c8d,2,1,0,3
1788859927.580,2,3,-0.003,0.005,-0.066,14.962,-0.040,0.064,14.966,-39.293,80.707,1,,0,received,,407.963,fb0d508f-a4d2-4e97-bfa4-fecbcea9ad66,2,3,0,3
1788859927.580,3,1,14.962,-0.040,0.064,-14.983,0.005,-0.043,29.945,-46.372,73.628,1,,0,received,,403.839,49561d65-1fad-48c6-bf70-721c1d2eec1e,3,1,0,3
1788859927.580,3,2,14.962,-0.040,0.064,-0.003,0.005,-0.066,14.966,-39.293,80.707,1,,0,received,,414.220,634d9d7b-95f9-4400-b259-a3695feaedb9,3,2,0,3
1788859928.668,1,2,-15.000,-0.000,-0.013,-0.000,-0.000,-0.013,15.000,-39.317,80.683,1,,0,received,,400.412,08076ad6-fedc-44ab-8385-d358b980c08e,1,2,0,3
1788859928.668,1,3,-15.000,-0.000,-0.013,15.000,-0.000,-0.013,30.000,-46.391,73.609,1,,0,received,,398.717,28a72772-a718-4f77-b51d-a0dc4366c603,1,3,0,3
1788859928.669,2,1,-0.000,-0.000,-0.013,-15.000,-0.000,-0.013,15.000,-39.317,80.683,1,,0,received,,412.554,1ab8e267-42b4-48a2-88df-b93fae3f8881,2,1,0,3
1788859928.669,2,3,-0.000,-0.000,-0.013,15.000,-0.000,-0.013,15.000,-39.317,80.683,1,,0,received,,407.923,be130696-d958-4500-99b0-6f87088e0efc,2,3,0,3
1788859928.670,3,1,15.000,-0.000,-0.013,-15.000,-0.000,-0.013,30.000,-46.391,73.609,1,,0,received,,398.201,6dfc40f5-d21b-4fc3-9633-f4d659419797,3,1,0,3
1788859928.670,3,2,15.000,-0.000,-0.013,-0.000,-0.000,-0.013,15.000,-39.317,80.683,1,,0,received,,405.932,d5961710-60fe-4741-b247-d4c2d46a7131,3,2,0,3
1788859929.689,1,2,-14.983,-0.006,-0.042,-0.003,-0.006,-0.057,14.980,-39.303,80.697,1,,0,received,,405.751,1ca5c45d-9959-4d62-bdb7-070195ff12b8,1,2,0,3
1788859929.689,1,3,-14.983,-0.006,-0.042,14.970,-0.018,0.057,29.953,-46.375,73.625,1,,0,received,,401.627,eec147ad-33cd-4671-bed7-74ab5b83933c,1,3,0,3
1788859929.690,2,1,-0.003,-0.006,-0.057,-14.983,-0.006,-0.042,14.980,-39.303,80.697,1,,0,received,,413.726,92d5362c-7126-4470-94c5-dc23528d3e4c,2,1,0,3
1788859929.690,2,3,-0.003,-0.006,-0.057,14.970,-0.018,0.057,14.973,-39.298,80.702,1,,0,received,,411.777,3e7563c3-6d8f-4fc8-9678-4c83d9de55ac,2,3,0,3
1788859929.690,3,1,14.970,-0.018,0.057,-14.983,-0.006,-0.042,29.953,-46.375,73.625,1,,0,received,,396.303,d59673be-697c-4ed2-b821-1264994d44f6,3,1,0,3
