time,source,destination,rssi_dbm,snr_db,packet_received,pdr,latency_ms,drop_reason,condition
1788859976.235,2,3,-39.378,80.622,1,1.000,401.434,,NORMAL
1788859976.235,3,1,-46.561,73.439,1,1.000,414.548,,NORMAL
1788859976.235,3,2,-39.378,80.622,1,0.800,405.436,,DEGRADED
1788859977.245,1,2,-39.669,80.331,0,0.857,408.297,channel_loss,NORMAL
1788859977.246,1,3,-46.621,73.379,1,0.800,403.409,,DEGRADED
1788859977.246,3,2,-39.444,80.556,1,0.800,402.380,,DEGRADED
1788859977.246,1,3,-46.621,73.379,1,0.800,407.652,,DEGRADED
1788859977.246,2,1,-39.669,80.331,1,1.000,399.215,,NORMAL
1788859977.246,2,3,-39.444,80.556,1,1.000,413.698,,NORMAL
1788859977.246,3,1,-46.621,73.379,1,1.000,409.109,,NORMAL
1788859977.247,3,2,-39.444,80.556,1,0.800,414.607,,DEGRADED
1788859978.294,1,2,-39.694,80.306,1,0.833,399.930,,DEGRADED
1788859978.294,1,3,-46.672,73.328,1,1.000,406.161,,NORMAL
1788859978.294,2,1,-39.694,80.306,1,1.000,397.008,,NORMAL
1788859978.295,2,3,-39.516,80.484,0,0.800,413.403,channel_loss,DEGRADED
1788859978.295,2,1,-39.694,80.306,1,1.000,397.493,,NORMAL
1788859978.295,1,3,-46.672,73.328,1,1.000,405.112,,NORMAL
1788859978.295,3,1,-46.672,73.328,1,1.000,405.322,,NORMAL
1788859978.296,3,2,-39.516,80.484,1,1.000,411.839,,NORMAL
1788859979.294,1,2,-39.761,80.239,0,0.667,400.019,channel_loss,DEGRADED
1788859979.294,1,3,-46.761,73.239,1,1.000,402.816,,NORMAL
1788859979.295,3,2,-39.621,80.379,0,0.833,405.309,channel_loss,DEGRADED
1788859979.295,1,3,-46.761,73.239,1,1.000,412.425,,NORMAL
1788859979.295,2,1,-39.761,80.239,1,1.000,410.944,,NORMAL
1788859979.295,2,3,-39.621,80.379,1,0.750,413.829,,DEGRADED
1788859979.295,3,1,-46.761,73.239,1,1.000,411.555,,NORMAL
1788859979.295,3,2,-39.621,80.379,1,0.833,401.115,,DEGRADED
1788859980.332,1,2,-40.085,79.915,1,0.500,415.122,,DEGRADED
1788859980.332,1,3,-47.026,72.974,1,1.000,398.116,,NORMAL
1788859980.332,2,1,-40.085,79.915,1,1.000,402.047,,NORMAL
1788859980.333,2,3,-39.855,80.145,1,0.750,406.013,,DEGRADED
1788859980.333,3,1,-47.026,72.974,1,1.000,401.580,,NORMAL
1788859980.333,3,2,-39.855,80.145,1,0.833,409.094,,DEGRADED
1788859981.416,1,2,-40.318,79.682,1,0.750,399.815,,DEGRADED
1788859981.416,1,3,-47.186,72.814,1,1.000,396.017,,NORMAL
1788859981.416,2,1,-40.318,79.682,1,1.000,409.249,,NORMAL
1788859981.416,2,3,-39.972,80.028,1,0.800,402.866,,DEGRADED
1788859981.417,3,1,-47.186,72.814,1,1.000,411.559,,NORMAL
1788859981.417,3,2,-39.972,80.028,0,0.667,405.051,channel_loss,DEGRADED
1788859981.417,3,1,-47.186,72.814,1,1.000,405.190,,NORMAL
1788859981.417,1,2,-40.318,79.682,1,0.800,412.538,,DEGRADED
1788859982.444,1,2,-41.525,78.475,1,0.800,403.950,,DEGRADED
1788859982.444,1,3,-48.134,71.866,1,1.000,404.283,,NORMAL
1788859982.445,2,1,-41.525,78.475,1,1.000,403.344,,NORMAL
1788859982.445,2,3,-41.067,78.933,1,1.000,398.231,,NORMAL
1788859982.445,3,1,-48.134,71.866,1,1.000,414.528,,NORMAL
1788859982.445,3,2,-41.067,78.933,1,0.667,408.998,,DEGRADED
1788859983.483,1,2,-42.504,77.496,1,0.833,412.179,,DEGRADED
1788859983.483,1,3,-48.925,71.075,1,1.000,412.331,,NORMAL
1788859983.484,2,1,-42.504,77.496,1,1.000,401.477,,NORMAL
1788859983.484,2,3,-42.181,77.819,1,1.000,410.332,,NORMAL
1788859983.484,3,1,-48.925,71.075,1,1.000,395.862,,NORMAL
1788859983.484,3,2,-42.181,77.819,1,0.800,407.767,,DEGRADED
1788859984.493,1,2,-43.642,76.358,0,0.833,415.093,channel_loss,DEGRADED
1788859984.493,1,3,-49.754,70.246,1,1.000,403.824,,NORMAL
1788859984.493,3,2,-43.345,76.655,1,0.833,407.819,,DEGRADED
1788859984.494,1,3,-49.754,70.246,1,1.000,404.018,,NORMAL
1788859984.494,2,1,-43.642,76.358,1,1.000,413.213,,NORMAL
1788859984.494,2,3,-43.345,76.655,1,1.000,411.067,,NORMAL
1788859984.494,3,1,-49.754,70.246,1,1.000,402.641,,NORMAL
1788859984.494,3,2,-43.345,76.655,1,0.833,405.767,,DEGRADED
1788859985.507,1,2,-45.271,74.729,1,0.833,410.994,,DEGRADED
1788859985.507,1,3,-50.984,69.016,1,1.000,396.724,,NORMAL
1788859985.507,2,1,-45.271,74.729,1,1.000,407.538,,NORMAL
1788859985.507,2,3,-45.147,74.853,1,1.000,413.401,,NORMAL
1788859985.508,3,1,-50.984,69.016,1,1.000,404.367,,NORMAL
1788859985.508,3,2,-45.147,74.853,1,0.833,400.251,,DEGRADED
1788859986.557,1,2,-47.187,72.813,1,0.833,411.237,,DEGRADED
1788859986.557,1,3,-52.334,67.666,1,1.000,408.696,,NORMAL
1788859986.558,2,1,-47.187,72.813,1,1.000,403.979,,NORMAL
1788859986.558,2,3,-47.029,72.971,1,1.000,406.896,,NORMAL
1788859986.558,3,1,-52.334,67.666,1,1.000,403.630,,NORMAL
1788859986.558,3,2,-47.029,72.971,1,1.000,412.050,,NORMAL
1788859987.587,1,2,-48.968,71.032,1,0.800,402.838,,DEGRADED
1788859987.587,1,3,-53.678,66.322,1,1.000,399.888,,NORMAL
1788859987.587,2,1,-48.968,71.032,1,1.000,406.640,,NORMAL
1788859987.588,2,3,-48.886,71.114,0,0.800,401.049,channel_loss,DEGRADED
1788859987.588,2,1,-48.968,71.032,0,0.833,408.309,channel_loss,DEGRADED
1788859987.588,3,1,-53.678,66.322,1,1.000,406.463,,NORMAL
1788859987.588,3,2,-48.886,71.114,1,1.000,410.038,,NORMAL
1788859988.628,1,2,-50.719,69.281,1,0.800,407.272,,DEGRADED
1788859988.629,1,3,-54.947,65.053,1,1.000,413.227,,NORMAL
1788859988.629,2,1,-50.719,69.281,1,0.833,411.121,,DEGRADED
1788859988.629,2,3,-50.574,69.426,1,0.800,402.191,,DEGRADED
1788859988.629,3,1,-54.947,65.053,1,1.000,407.562,,NORMAL
1788859988.629,3,2,-50.574,69.426,1,1.000,409.563,,NORMAL
1788859989.668,1,2,-52.235,67.765,1,1.000,411.911,,NORMAL
1788859989.668,1,3,-56.114,63.886,1,1.000,413.212,,NORMAL
1788859989.669,2,1,-52.235,67.765,1,0.833,401.323,,DEGRADED
1788859989.669,2,3,-52.140,67.860,1,0.800,406.736,,DEGRADED
1788859989.669,3,1,-56.114,63.886,1,1.000,396.947,,NORMAL
1788859989.669,3,2,-52.140,67.860,1,1.000,410.094,,NORMAL
1788859990.673,1,2,-53.475,66.525,1,1.000,397.787,,NORMAL
1788859990.674,1,3,-57.034,62.966,1,1.000,414.574,,NORMAL
1788859990.674,2,1,-53.475,66.525,1,0.833,413.414,,DEGRADED
1788859990.674,2,3,-53.381,66.619,1,0.800,400.284,,DEGRADED
1788859990.674,3,1,-57.034,62.966,1,1.000,404.781,,NORMAL
1788859990.674,3,2,-53.381,66.619,1,1.000,410.075,,NORMAL
1788859991.686,1,2,-54.739,65.261,1,1.000,397.448,,NORMAL
1788859991.686,1,3,-57.979,62.021,0,0.800,397.959,channel_loss,DEGRADED
1788859991.686,1,2,-54.739,65.261,0,0.833,412.347,channel_loss,DEGRADED
1788859991.686,2,1,-54.739,65.261,1,0.833,414.743,,DEGRADED
1788859991.687,2,3,-54.651,65.349,0,0.600,411.236,channel_loss,DEGRADED
1788859991.687,2,1,-54.739,65.261,1,0.857,410.958,,NORMAL
1788859991.687,1,3,-57.979,62.021,1,0.800,405.876,,DEGRADED
1788859991.687,3,1,-57.979,62.021,1,1.000,408.601,,NORMAL
1788859991.687,3,2,-54.651,65.349,1,1.000,406.835,,NORMAL
1788859992.693,1,2,-55.886,64.114,1,0.833,413.950,,DEGRADED
1788859992.693,1,3,-58.876,61.124,1,0.833,399.821,,DEGRADED
1788859992.693,2,1,-55.886,64.114,1,1.000,412.829,,NORMAL
1788859992.693,2,3,-55.779,64.221,1,0.800,413.449,,DEGRADED
1788859992.693,3,1,-58.876,61.124,1,1.000,396.409,,NORMAL
1788859992.693,3,2,-55.779,64.221,1,1.000,413.332,,NORMAL
1788859993.700,1,2,-56.789,63.211,1,0.833,403.310,,DEGRADED
1788859993.700,1,3,-59.669,60.331,1,0.833,414.070,,DEGRADED
1788859993.700,2,1,-56.789,63.211,1,1.000,404.997,,NORMAL
1788859993.700,2,3,-56.707,63.293,1,0.800,412.889,,DEGRADED
1788859993.701,3,1,-59.669,60.331,1,1.000,404.217,,NORMAL
1788859993.701,3,2,-56.707,63.293,1,1.000,410.007,,NORMAL
1788859994.755,1,2,-57.627,62.373,0,0.667,403.527,channel_loss,DEGRADED
1788859994.755,1,3,-60.445,59.555,1,0.833,398.235,,DEGRADED
1788859994.755,3,2,-57.547,62.453,1,1.000,397.125,,NORMAL
1788859994.756,1,3,-60.445,59.555,1,0.857,403.307,,NORMAL
1788859994.756,2,1,-57.627,62.373,0,0.833,395.799,channel_loss,DEGRADED
1788859994.756,2,3,-57.547,62.453,1,0.800,404.012,,DEGRADED
1788859994.756,3,1,-60.445,59.555,0,0.800,412.253,channel_loss,DEGRADED
1788859994.756,2,3,-57.547,62.453,1,0.800,408.858,,DEGRADED
1788859994.756,3,1,-60.445,59.555,1,0.800,414.701,,DEGRADED
1788859994.756,3,2,-57.547,62.453,1,1.000,403.107,,NORMAL
1788859995.795,1,2,-57.989,62.011,1,0.600,397.588,,DEGRADED
1788859995.795,1,3,-60.793,59.207,1,1.000,404.239,,NORMAL
1788859995.796,2,1,-57.989,62.011,1,0.800,407.978,,DEGRADED
1788859995.796,2,3,-57.911,62.089,1,1.000,395.571,,NORMAL
1788859995.796,3,1,-60.793,59.207,1,0.833,400.016,,DEGRADED
1788859995.796,3,2,-57.911,62.089,1,1.000,406.436,,NORMAL
1788859996.817,1,2,-58.643,61.357,1,0.800,410.447,,DEGRADED
1788859996.817,1,3,-61.423,58.577,1,1.000,399.463,,NORMAL
1788859996.818,2,1,-58.643,61.357,1,0.800,401.716,,DEGRADED
1788859996.818,2,3,-58.549,61.451,1,1.000,413.155,,NORMAL
1788859996.818,3,1,-61.423,58.577,1,0.833,412.313,,DEGRADED
1788859996.818,3,2,-58.549,61.451,1,1.000,397.744,,NORMAL
1788859997.972,1,2,-58.835,61.165,1,0.800,398.634,,DEGRADED
1788859997.973,1,3,-61.635,58.365,1,1.000,395.660,,NORMAL
1788859997.973,2,1,-58.835,61.165,1,0.800,410.944,,DEGRADED
1788859997.973,2,3,-58.754,61.246,1,1.000,401.620,,NORMAL
1788859997.974,3,1,-61.635,58.365,1,0.833,396.192,,DEGRADED
1788859997.974,3,2,-58.754,61.246,1,1.000,405.666,,NORMAL
1788859998.973,1,2,-59.516,60.484,1,0.800,404.669,,DEGRADED
1788859998.974,1,3,-62.332,57.668,1,1.000,405.409,,NORMAL
1788859998.974,2,1,-59.516,60.484,1,0.800,405.221,,DEGRADED
1788859998.974,2,3,-59.462,60.538,0,0.833,396.012,channel_loss,DEGRADED
1788859998.974,2,1,-59.516,60.484,1,0.833,412.484,,DEGRADED
1788859998.974,1,3,-62.332,57.668,1,1.000,404.305,,NORMAL
1788859998.974,3,1,-62.332,57.668,0,0.667,396.361,channel_loss,DEGRADED
1788859998.975,3,2,-59.462,60.538,1,1.000,403.177,,NORMAL
1788859998.975,2,1,-59.516,60.484,1,1.000,404.950,,NORMAL
1788859998.975,3,2,-59.462,60.538,1,1.000,396.614,,NORMAL
1788860000.014,1,2,-60.013,59.987,1,1.000,407.310,,NORMAL
1788860000.015,1,3,-62.840,57.160,1,1.000,400.645,,NORMAL
1788860000.015,2,1,-60.013,59.987,1,1.000,406.112,,NORMAL
1788860000.015,2,3,-59.947,60.053,1,0.800,415.037,,DEGRADED
1788860000.015,3,1,-62.840,57.160,1,0.800,404.219,,DEGRADED
1788860000.016,3,2,-59.947,60.053,1,1.000,397.128,,NORMAL
1788860001.023,1,2,-60.535,59.465,1,1.000,412.200,,NORMAL
1788860001.023,1,3,-63.311,56.689,1,1.000,410.524,,NORMAL
1788860001.023,2,1,-60.535,59.465,1,1.000,399.445,,NORMAL
1788860001.023,2,3,-60.402,59.598,1,0.800,399.714,,DEGRADED
1788860001.024,3,1,-63.311,56.689,1,0.800,404.215,,DEGRADED
1788860001.024,3,2,-60.402,59.598,1,1.000,397.046,,NORMAL
1788860002.067,1,2,-61.129,58.871,1,1.000,408.447,,NORMAL
1788860002.068,1,3,-63.803,56.197,1,1.000,398.197,,NORMAL
1788860002.068,2,1,-61.129,58.871,0,0.857,396.487,channel_loss,NORMAL
1788860002.068,2,3,-60.905,59.095,1,0.800,397.009,,DEGRADED
1788860002.068,3,1,-63.803,56.197,1,0.800,409.920,,DEGRADED
1788860002.069,2,3,-60.905,59.095,1,0.800,406.272,,DEGRADED
1788860002.070,3,1,-63.803,56.197,1,0.800,406.376,,DEGRADED
1788860002.070,3,2,-60.905,59.095,1,1.000,397.589,,NORMAL
1788860003.117,1,2,-61.760,58.240,1,1.000,408.451,,NORMAL
1788860003.117,1,3,-64.278,55.722,1,1.000,412.506,,NORMAL
1788860003.117,2,1,-61.760,58.240,1,0.833,414.512,,DEGRADED
1788860003.118,2,3,-61.387,58.613,1,1.000,402.177,,NORMAL
1788860003.118,3,1,-64.278,55.722,1,0.833,399.399,,DEGRADED
1788860003.118,3,2,-61.387,58.613,1,1.000,399.629,,NORMAL
1788860004.150,1,2,-62.396,57.604,1,1.000,412.052,,NORMAL
1788860004.150,1,3,-64.731,55.269,1,1.000,410.397,,NORMAL
1788860004.150,2,1,-62.396,57.604,1,0.800,411.289,,DEGRADED
1788860004.150,2,3,-61.858,58.142,1,1.000,414.635,,NORMAL
1788860004.150,3,1,-64.731,55.269,1,1.000,407.416,,NORMAL
1788860004.150,3,2,-61.858,58.142,1,1.000,395.670,,NORMAL
1788860005.150,1,2,-63.031,56.969,0,0.800,411.734,channel_loss,DEGRADED
1788860005.150,1,3,-65.171,54.829,1,1.000,398.753,,NORMAL
1788860005.150,3,2,-62.345,57.655,1,1.000,401.324,,NORMAL
1788860005.150,1,3,-65.171,54.829,1,1.000,395.267,,NORMAL
1788860005.151,2,1,-63.031,56.969,1,0.800,406.471,,DEGRADED
1788860005.151,2,3,-62.345,57.655,1,1.000,397.982,,NORMAL
1788860005.151,3,1,-65.171,54.829,1,1.000,395.758,,NORMAL
1788860005.151,3,2,-62.345,57.655,1,1.000,399.447,,NORMAL
1788860006.202,1,2,-63.644,56.356,1,0.800,401.962,,DEGRADED
1788860006.202,1,3,-65.595,54.405,1,1.000,409.577,,NORMAL
1788860006.202,2,1,-63.644,56.356,1,0.800,406.496,,DEGRADED
1788860006.202,2,3,-62.856,57.144,1,1.000,396.197,,NORMAL
1788860006.203,3,1,-65.595,54.405,1,1.000,407.501,,NORMAL
1788860006.203,3,2,-62.856,57.144,1,1.000,400.587,,NORMAL
1788860007.240,1,2,-64.243,55.757,1,0.800,404.858,,DEGRADED
1788860007.240,1,3,-66.002,53.998,1,1.000,400.608,,NORMAL
1788860007.240,2,1,-64.243,55.757,1,1.000,397.421,,NORMAL
1788860007.240,2,3,-63.370,56.630,1,1.000,400.809,,NORMAL
1788860007.241,3,1,-66.002,53.998,1,1.000,404.877,,NORMAL
1788860007.241,3,2,-63.370,56.630,1,1.000,396.053,,NORMAL
1788860008.273,1,2,-64.767,55.233,1,0.800,407.131,,DEGRADED
1788860008.274,1,3,-66.365,53.635,1,1.000,401.173,,NORMAL
1788860008.274,2,1,-64.767,55.233,1,1.000,397.889,,NORMAL
1788860008.274,2,3,-63.838,56.162,1,1.000,401.707,,NORMAL
1788860008.274,3,1,-66.365,53.635,1,1.000,410.085,,NORMAL
1788860008.274,3,2,-63.838,56.162,1,1.000,402.749,,NORMAL
1788860009.283,1,2,-65.288,54.712,1,0.800,405.150,,DEGRADED
1788860009.283,1,3,-66.718,53.282,1,1.000,411.269,,NORMAL
1788860009.284,2,1,-65.288,54.712,1,1.000,412.380,,NORMAL
1788860009.284,2,3,-64.278,55.722,1,1.000,395.519,,NORMAL
1788860009.284,3,1,-66.718,53.282,0,0.800,412.387,channel_loss,DEGRADED
1788860009.284,3,2,-64.278,55.722,1,1.000,406.613,,NORMAL
1788860009.284,2,1,-65.288,54.712,1,1.000,403.499,,NORMAL
1788860009.284,3,2,-64.278,55.722,1,1.000,395.562,,NORMAL
1788860010.332,1,2,-65.804,54.196,1,1.000,411.171,,NORMAL
1788860010.332,1,3,-67.094,52.906,1,1.000,411.785,,NORMAL
1788860010.332,2,1,-65.804,54.196,0,0.833,396.907,channel_loss,DEGRADED
1788860010.333,2,3,-64.749,55.251,1,1.000,400.011,,NORMAL
1788860010.333,3,1,-67.094,52.906,1,0.800,405.624,,DEGRADED
1788860010.333,2,3,-64.749,55.251,1,1.000,401.350,,NORMAL
1788860010.333,3,1,-67.094,52.906,1,0.833,401.806,,DEGRADED
1788860010.333,3,2,-64.749,55.251,1,1.000,405.354,,NORMAL
