time,uav_id,role,x,y,z,latitude,longitude,altitude,velocity,battery,mode,status,armed
1788859512.837,3,Designator,26.090,52.209,17.505,47.39820600,8.54705820,17.505,10.712,65.0,LOITER,active,1
1788859513.872,1,Scout,28.486,-56.481,7.948,47.39822750,8.54521290,7.948,9.582,64.0,LOITER,active,1
1788859513.872,2,Relay,-52.704,-0.012,12.876,47.39749740,8.54616370,12.957,4.620,65.0,LOITER,active,1
1788859513.872,3,Designator,27.942,55.789,17.557,47.39822260,8.54710560,17.557,9.804,65.0,LOITER,active,1
1788859514.910,1,Scout,30.133,-59.690,7.946,47.39824230,8.54517040,7.946,8.707,63.0,LOITER,active,1
1788859514.910,2,Relay,-54.726,-0.024,12.892,47.39747880,8.54616350,12.973,3.442,63.0,LOITER,active,1
1788859514.910,3,Designator,30.051,59.863,17.620,47.39824120,8.54715870,17.620,8.717,64.0,LOITER,active,1
1788859515.936,1,Scout,31.967,-63.296,7.953,47.39825900,8.54512190,7.953,7.707,63.0,LOITER,active,1
1788859515.936,2,Relay,-56.289,-0.040,12.902,47.39746490,8.54616330,12.983,2.514,63.0,LOITER,active,1
1788859515.936,3,Designator,31.897,63.462,17.649,47.39825470,8.54719760,17.679,7.749,62.0,LOITER,active,1
1788859516.948,1,Scout,33.344,-65.917,7.973,47.39827140,8.54508730,7.973,7.065,61.0,LOITER,active,1
1788859516.948,2,Relay,-57.272,0.056,12.925,47.39745600,8.54616450,13.005,2.150,61.0,LOITER,active,1
1788859516.948,3,Designator,33.300,66.152,17.758,47.39827070,8.54724290,17.758,7.516,62.0,LOITER,active,1
1788859518.000,1,Scout,35.385,-68.843,8.020,47.39828970,8.54504920,8.020,7.016,61.0,LOITER,active,1
1788859518.000,2,Relay,-58.254,0.497,12.960,47.39744720,8.54617010,13.040,2.742,61.0,LOITER,active,1
1788859518.000,3,Designator,34.928,68.915,17.864,47.39828550,8.54727970,17.864,8.266,62.0,LOITER,active,1
1788859519.042,1,Scout,37.535,-71.069,8.046,47.39830920,8.54501960,8.046,7.924,61.0,LOITER,active,1
1788859519.042,2,Relay,-59.900,1.590,13.004,47.39743230,8.54618470,13.085,4.453,60.0,LOITER,active,1
